216,0.484,0.0,0.0,0.0,0.0,0.0
217,-1.389,0.0,0.0,0.0,0.0,0.0
214,2.295,0.0,0.0,0.0,0.0,0.0
215,-0.481,0.0,0.0,0.0,0.0,0.0
212,-1.879,0.0,0.0,0.0,0.0,0.0
213,0.409,0.0,0.0,0.0,0.0,0.0
210,-0.874,0.0,0.0,0.0,0.0,0.0
211,1.327,0.0,0.0,0.0,0.0,0.0
218,-0.317,0.0,0.0,0.0,0.0,0.0
133,2.062,0.0,0.0,0.0,0.0,0.0
132,1.045,0.0,0.0,0.0,0.0,0.0
131,-0.10400000000000001,0.0,0.0,0.0,0.0,0.0
130,0.234,0.0,0.0,0.0,0.0,0.0
136,0.888,0.0,0.0,0.0,0.0,0.0
135,-2.4160000000000004,0.0,0.0,0.0,0.0,0.0
134,-0.394,0.0,0.0,0.0,0.0,0.0
-124,-0.09899999999999999,0.0,0.0,0.0,0.0,0.0
-125,-2.449,0.0,0.0,0.0,0.0,0.0
-126,-0.982,0.0,0.0,0.0,0.0,0.0
-127,0.374,0.0,0.0,0.0,0.0,0.0
-120,0.29200000000000004,0.0,0.0,0.0,0.0,0.0
-121,0.533,0.0,0.0,0.0,0.0,0.0
-122,1.008,0.0,0.0,0.0,0.0,0.0
-123,0.074,0.0,0.0,0.0,0.0,0.0
-128,0.192,0.0,0.0,0.0,0.0,0.0
-129,-0.47300000000000003,0.0,0.0,0.0,0.0,0.0
120,0.612,0.0,0.0,0.0,0.0,0.0
121,-1.521,0.0,0.0,0.0,0.0,0.0
122,1.916,0.0,0.0,0.0,0.0,0.0
123,-1.63,0.0,0.0,0.0,0.0,0.0
124,0.315,0.0,0.0,0.0,0.0,0.0
125,-1.437,0.0,0.0,0.0,0.0,0.0
126,-0.472,0.0,0.0,0.0,0.0,0.0
127,0.10400000000000001,0.0,0.0,0.0,0.0,0.0
128,-0.522,0.0,0.0,0.0,0.0,0.0
129,0.45799999999999996,0.0,0.0,0.0,0.0,0.0
